2010-06-14 00:00:00;7.0;1.0;0.0;5.0;10.0;0.0;0.0;11.0;28.0;2.0;8.0;1
2010-06-21 00:00:00;6.0;0.0;1.0;0.0;12.0;2.0;0.0;4.0;17.0;3.0;2.0;1
2010-06-28 00:00:00;11.0;1.0;7.0;4.0;9.0;0.0;0.0;8.0;14.0;6.0;12.0;7
2010-07-05 00:00:00;11.0;0.0;0.0;1.0;15.0;0.0;0.0;6.0;18.0;6.0;4.0;5
2010-07-12 00:00:00;8.0;2.0;0.0;1.0;11.0;0.0;0.0;3.0;22.0;9.0;2.0;2
2010-07-19 00:00:00;6.0;3.0;6.0;2.0;9.0;1.0;0.0;1.0;10.0;5.0;3.0;6
2010-07-26 00:00:00;3.0;0.0;7.0;3.0;20.0;0.0;0.0;9.0;22.0;5.0;3.0;2
2010-08-02 00:00:00;7.0;1.0;4.0;4.0;12.0;0.0;0.0;15.0;17.0;3.0;10.0;0
2010-08-09 00:00:00;16.0;1.0;13.0;2.0;14.0;0.0;0.0;4.0;15.0;6.0;7.0;0
2010-08-16 00:00:00;6.0;1.0;27.0;3.0;28.0;1.0;0.0;3.0;30.0;32.0;7.0;0
2010-08-23 00:00:00;14.0;1.0;22.0;1.0;6.0;0.0;1.0;13.0;27.0;38.0;9.0;1
2010-08-30 00:00:00;11.0;2.0;10.0;1.0;19.0;0.0;0.0;8.0;27.0;32.0;10.0;1
2010-09-06 00:00:00;9.0;2.0;7.0;7.0;14.0;0.0;0.0;12.0;21.0;8.0;3.0;5
2010-09-13 00:00:00;6.0;2.0;6.0;6.0;15.0;0.0;0.0;11.0;23.0;13.0;26.0;3
2010-09-20 00:00:00;5.0;2.0;12.0;0.0;24.0;0.0;0.0;12.0;19.0;7.0;18.0;9
2010-09-27 00:00:00;8.0;5.0;15.0;2.0;26.0;0.0;0.0;9.0;16.0;1.0;14.0;19
2010-10-04 00:00:00;4.0;3.0;5.0;5.0;24.0;2.0;0.0;12.0;19.0;12.0;6.0;19
2010-10-11 00:00:00;14.0;6.0;1.0;2.0;11.0;0.0;0.0;7.0;16.0;2.0;6.0;7
2010-10-18 00:00:00;13.0;1.0;10.0;2.0;24.0;0.0;0.0;12.0;19.0;3.0;6.0;19
2010-10-25 00:00:00;7.0;0.0;12.0;2.0;24.0;0.0;0.0;10.0;22.0;8.0;6.0;9
2010-11-01 00:00:00;14.0;1.0;12.0;7.0;27.0;0.0;0.0;12.0;16.0;2.0;28.0;5
2010-11-08 00:00:00;9.0;3.0;5.0;6.0;26.0;1.0;0.0;7.0;19.0;8.0;12.0;6
2010-11-15 00:00:00;3.0;3.0;10.0;5.0;17.0;0.0;0.0;13.0;20.0;10.0;20.0;12
2010-11-22 00:00:00;16.0;2.0;14.0;5.0;29.0;0.0;2.0;15.0;13.0;12.0;10.0;18
2010-11-29 00:00:00;2.0;1.0;8.0;2.0;27.0;2.0;1.0;12.0;17.0;8.0;12.0;8
2010-12-06 00:00:00;13.0;2.0;13.0;8.0;15.0;0.0;2.0;12.0;19.0;8.0;5.0;12
2010-12-13 00:00:00;9.0;1.0;17.0;3.0;25.0;0.0;0.0;9.0;8.0;13.0;7.0;11
2010-12-20 00:00:00;10.0;2.0;5.0;0.0;14.0;0.0;0.0;4.0;5.0;3.0;4.0;11
2010-12-27 00:00:00;3.0;0.0;3.0;2.0;21.0;0.0;0.0;9.0;18.0;5.0;9.0;22
2011-01-03 00:00:00;11.0;0.0;8.0;2.0;9.0;0.0;0.0;4.0;19.0;14.0;9.0;60
2011-01-10 00:00:00;5.0;2.0;19.0;3.0;28.0;0.0;0.0;5.0;31.0;13.0;6.0;60
2011-01-17 00:00:00;8.0;0.0;6.0;2.0;26.0;0.0;0.0;8.0;20.0;13.0;8.0;60
2011-01-24 00:00:00;8.0;2.0;5.0;1.0;16.0;1.0;1.0;6.0;14.0;10.0;11.0;66
2011-01-31 00:00:00;11.0;4.0;6.0;2.0;21.0;0.0;0.0;12.0;17.0;32.0;5.0;89
2011-02-07 00:00:00;10.0;1.0;12.0;2.0;30.0;0.0;0.0;6.0;26.0;20.0;25.0;124
2011-02-14 00:00:00;12.0;1.0;22.0;1.0;25.0;0.0;0.0;9.0;20.0;9.0;13.0;146
2011-02-21 00:00:00;7.0;0.0;9.0;5.0;19.0;0.0;0.0;13.0;29.0;6.0;11.0;207
2011-02-28 00:00:00;2.0;1.0;0.0;5.0;22.0;0.0;0.0;1.0;18.0;7.0;9.0;182
2011-03-07 00:00:00;6.0;3.0;4.0;4.0;19.0;1.0;0.0;8.0;22.0;6.0;10.0;114
2011-03-14 00:00:00;4.0;1.0;4.0;5.0;24.0;3.0;0.0;11.0;24.0;9.0;20.0;65
2011-03-21 00:00:00;9.0;1.0;1.0;2.0;26.0;1.0;0.0;6.0;29.0;2.0;15.0;55
2011-03-28 00:00:00;8.0;4.0;8.0;2.0;19.0;0.0;1.0;8.0;22.0;3.0;9.0;35
2011-04-04 00:00:00;6.0;1.0;2.0;4.0;23.0;1.0;1.0;9.0;23.0;14.0;9.0;36
2011-04-11 00:00:00;8.0;3.0;1.0;7.0;20.0;0.0;0.0;6.0;22.0;6.0;12.0;14
2011-04-18 00:00:00;3.0;12.0;5.0;0.0;23.0;1.0;0.0;3.0;19.0;5.0;10.0;14
2011-04-25 00:00:00;12.0;0.0;2.0;5.0;6.0;1.0;0.0;3.0;15.0;6.0;8.0;9
2011-05-02 00:00:00;6.0;1.0;1.0;0.0;22.0;0.0;0.0;7.0;15.0;8.0;10.0;5
2011-05-09 00:00:00;1.0;1.0;1.0;0.0;14.0;0.0;1.0;3.0;19.0;6.0;10.0;8
2011-05-16 00:00:00;8.0;1.0;2.0;0.0;22.0;0.0;1.0;4.0;18.0;3.0;6.0;6
2011-05-23 00:00:00;7.0;1.0;1.0;2.0;22.0;0.0;0.0;4.0;24.0;7.0;3.0;4
2011-05-30 00:00:00;12.0;1.0;6.0;3.0;25.0;1.0;0.0;5.0;14.0;5.0;8.0;3
2011-06-06 00:00:00;12.0;0.0;0.0;0.0;14.0;0.0;0.0;5.0;18.0;3.0;7.0;5
2011-06-13 00:00:00;4.0;1.0;1.0;3.0;17.0;1.0;0.0;3.0;9.0;7.0;8.0;4
2011-06-20 00:00:00;11.0;3.0;1.0;1.0;15.0;0.0;0.0;2.0;20.0;9.0;7.0;0
2011-06-27 00:00:00;7.0;3.0;0.0;2.0;18.0;0.0;0.0;4.0;16.0;6.0;7.0;1
2011-07-04 00:00:00;3.0;3.0;2.0;7.0;19.0;0.0;0.0;4.0;10.0;9.0;8.0;2
2011-07-11 00:00:00;7.0;4.0;3.0;2.0;17.0;1.0;0.0;5.0;17.0;8.0;13.0;2
2011-07-18 00:00:00;9.0;4.0;3.0;1.0;20.0;1.0;0.0;4.0;19.0;12.0;5.0;0
2011-07-25 00:00:00;5.0;3.0;3.0;1.0;18.0;0.0;0.0;3.0;10.0;3.0;6.0;1
2011-08-01 00:00:00;9.0;1.0;0.0;0.0;17.0;0.0;0.0;4.0;23.0;7.0;8.0;1
2011-08-08 00:00:00;5.0;1.0;0.0;1.0;12.0;0.0;0.0;2.0;16.0;4.0;17.0;4
2011-08-15 00:00:00;7.0;2.0;6.0;2.0;12.0;1.0;0.0;6.0;16.0;5.0;12.0;9
2011-08-22 00:00:00;5.0;1.0;8.0;8.0;9.0;0.0;0.0;8.0;17.0;8.0;10.0;9
2011-08-29 00:00:00;3.0;5.0;20.0;2.0;28.0;0.0;0.0;13.0;24.0;7.0;9.0;6
2011-09-05 00:00:00;5.0;0.0;3.0;4.0;20.0;1.0;0.0;2.0;11.0;3.0;10.0;10
2011-09-12 00:00:00;8.0;1.0;4.0;4.0;22.0;0.0;0.0;10.0;21.0;5.0;22.0;8
2011-09-19 00:00:00;7.0;3.0;2.0;1.0;18.0;0.0;0.0;4.0;15.0;6.0;22.0;5
2011-09-26 00:00:00;9.0;1.0;5.0;1.0;44.0;0.0;0.0;14.0;24.0;10.0;6.0;8
2011-10-03 00:00:00;10.0;1.0;5.0;2.0;24.0;0.0;0.0;19.0;19.0;8.0;22.0;8
2011-10-10 00:00:00;11.0;0.0;4.0;3.0;15.0;3.0;2.0;9.0;21.0;7.0;20.0;8
2011-10-17 00:00:00;8.0;0.0;1.0;4.0;21.0;0.0;0.0;9.0;18.0;4.0;25.0;8
2011-10-24 00:00:00;8.0;3.0;2.0;5.0;27.0;2.0;0.0;10.0;15.0;5.0;7.0;7
2011-10-31 00:00:00;4.0;0.0;4.0;3.0;23.0;0.0;0.0;6.0;6.0;6.0;8.0;8
2011-11-07 00:00:00;10.0;1.0;7.0;4.0;30.0;0.0;0.0;7.0;14.0;8.0;8.0;6
2011-11-14 00:00:00;2.0;2.0;9.0;3.0;18.0;0.0;0.0;13.0;13.0;10.0;17.0;15
2011-11-21 00:00:00;8.0;1.0;3.0;2.0;21.0;0.0;0.0;2.0;12.0;9.0;6.0;7
2011-11-28 00:00:00;14.0;0.0;10.0;1.0;26.0;0.0;1.0;11.0;17.0;11.0;8.0;9
2011-12-05 00:00:00;8.0;0.0;2.0;1.0;23.0;1.0;0.0;9.0;19.0;5.0;12.0;6
2011-12-12 00:00:00;4.0;2.0;7.0;4.0;24.0;0.0;0.0;6.0;16.0;10.0;9.0;14
2011-12-19 00:00:00;7.0;0.0;2.0;1.0;23.0;0.0;0.0;4.0;26.0;4.0;17.0;8
2011-12-26 00:00:00;5.0;1.0;2.0;2.0;14.0;0.0;0.0;7.0;14.0;3.0;7.0;7
2012-01-02 00:00:00;7.0;2.0;8.0;4.0;22.0;1.0;1.0;16.0;15.0;16.0;10.0;11
2012-01-09 00:00:00;5.0;4.0;15.0;2.0;23.0;0.0;0.0;7.0;15.0;8.0;13.0;18
2012-01-16 00:00:00;8.0;1.0;20.0;2.0;28.0;0.0;0.0;3.0;32.0;1.0;6.0;25
2012-01-23 00:00:00;7.0;1.0;8.0;3.0;27.0;2.0;1.0;9.0;22.0;10.0;10.0;42
2012-01-30 00:00:00;5.0;0.0;3.0;5.0;31.0;1.0;1.0;10.0;11.0;7.0;8.0;80
2012-02-06 00:00:00;5.0;4.0;11.0;4.0;26.0;0.0;0.0;7.0;14.0;12.0;12.0;147
2012-02-13 00:00:00;13.0;1.0;15.0;13.0;39.0;0.0;0.0;10.0;22.0;15.0;12.0;236
2012-02-20 00:00:00;3.0;0.0;16.0;1.0;26.0;0.0;0.0;7.0;14.0;7.0;13.0;241
2012-02-27 00:00:00;11.0;3.0;15.0;6.0;28.0;0.0;1.0;11.0;21.0;2.0;9.0;212
2012-03-05 00:00:00;11.0;1.0;5.0;3.0;30.0;1.0;0.0;17.0;21.0;19.0;18.0;144
2012-03-12 00:00:00;25.0;2.0;7.0;5.0;21.0;1.0;0.0;20.0;25.0;10.0;18.0;98
2012-03-19 00:00:00;11.0;2.0;2.0;2.0;22.0;0.0;0.0;11.0;15.0;4.0;6.0;68
2012-03-26 00:00:00;16.0;0.0;6.0;4.0;9.0;0.0;1.0;6.0;12.0;3.0;8.0;45
2012-04-02 00:00:00;3.0;0.0;1.0;3.0;18.0;0.0;0.0;20.0;11.0;4.0;7.0;22
2012-04-09 00:00:00;3.0;5.0;5.0;3.0;30.0;0.0;0.0;10.0;14.0;6.0;4.0;22
2012-04-16 00:00:00;11.0;1.0;1.0;1.0;26.0;1.0;1.0;7.0;17.0;5.0;5.0;24
2012-04-23 00:00:00;7.0;2.0;1.0;0.0;17.0;0.0;1.0;11.0;14.0;9.0;11.0;19
2012-04-30 00:00:00;8.0;3.0;4.0;1.0;15.0;0.0;0.0;16.0;20.0;5.0;11.0;15
2012-05-07 00:00:00;5.0;1.0;0.0;3.0;29.0;0.0;1.0;14.0;10.0;7.0;10.0;12
2012-05-14 00:00:00;7.0;2.0;7.0;4.0;21.0;0.0;1.0;10.0;19.0;3.0;6.0;8
2012-05-21 00:00:00;11.0;1.0;5.0;1.0;24.0;0.0;0.0;6.0;16.0;19.0;15.0;2
2012-05-28 00:00:00;12.0;3.0;2.0;2.0;15.0;0.0;0.0;5.0;20.0;6.0;7.0;1
2012-06-04 00:00:00;7.0;3.0;1.0;4.0;14.0;3.0;0.0;5.0;18.0;6.0;9.0;3
2012-06-11 00:00:00;12.0;0.0;0.0;5.0;33.0;1.0;0.0;5.0;15.0;6.0;6.0;0
2012-06-18 00:00:00;7.0;3.0;0.0;1.0;13.0;0.0;0.0;3.0;24.0;5.0;8.0;0
2012-06-25 00:00:00;21.0;0.0;1.0;1.0;5.0;0.0;1.0;5.0;14.0;5.0;3.0;1
2012-07-02 00:00:00;19.0;6.0;1.0;3.0;20.0;0.0;0.0;15.0;21.0;4.0;14.0;3
2012-07-09 00:00:00;13.0;2.0;2.0;4.0;17.0;0.0;0.0;4.0;22.0;7.0;7.0;1
2012-07-16 00:00:00;5.0;2.0;1.0;0.0;9.0;0.0;0.0;2.0;15.0;7.0;4.0;3
2012-07-23 00:00:00;7.0;1.0;1.0;6.0;26.0;0.0;0.0;10.0;20.0;3.0;9.0;1
2012-07-30 00:00:00;8.0;0.0;2.0;2.0;13.0;1.0;2.0;5.0;18.0;5.0;4.0;0
